Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,TimeInMs,MsBetweenSimulationStart,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsRenderPresentLatency,MsUntilDisplayed,MsPCLatency,CPUStartTimeInMs,MsBetweenAppStart,MsCPUBusy,MsCPUWait,MsGPULatency,MsGPUTime,MsGPUBusy,MsGPUWait,MsAnimationError,AnimationTime,MsAllInputToPhotonLatency,MsClickToPhotonLatency
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,67686.3161,NA,9.35050000000000,10.08800000000000,0.37730000000000,1.58370000000000,1.5837,NA,67677.3124,9.3810,9.0037,0.3773,0.4994,10.0880,2.8958,7.1922,1.9892,67677.3124,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,67694.8240,NA,8.50790000000000,8.36100000000000,0.37450000000000,1.43680000000000,1.4368,NA,67686.6934,8.5051,8.1306,0.3745,1.2064,8.3610,2.7370,5.6240,1.0200,67686.6934,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,67704.6241,NA,9.80010000000000,10.12820000000000,0.38820000000000,1.76490000000000,1.7649,NA,67695.1985,9.8138,9.4256,0.3882,1.0623,10.1282,2.9056,7.2226,-1.6231,67695.1985,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,67712.3192,NA,7.69510000000000,7.86200000000000,0.33110000000000,1.93180000000000,1.9318,NA,67705.0123,7.6380,7.3069,0.3311,1.3767,7.8620,3.0086,4.8534,1.9518,67705.0123,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,67720.5114,NA,8.19220000000000,8.27290000000000,0.31330000000000,2.01250000000000,2.0125,NA,67712.6503,8.1744,7.8611,0.3133,1.6007,8.2729,3.1929,5.0800,-0.6349,67712.6503,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,67729.9884,NA,9.47700000000000,8.16860000000000,0.59800000000000,0.70410000000000,0.7041,NA,67720.8247,9.7617,9.1637,0.5980,1.6992,8.1686,3.0408,5.1278,0.0058,67720.8247,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,67737.2873,NA,7.29890000000000,8.57750000000000,0.28690000000000,1.98270000000000,1.9827,NA,67730.5864,6.9878,6.7009,0.2869,0.1061,8.5775,3.3857,5.1918,1.1842,67730.5864,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,67750.2983,NA,13.01100000000000,13.20410000000000,0.30440000000000,2.17580000000000,2.1758,NA,67737.5742,13.0285,12.7241,0.3044,1.6958,13.2041,3.2410,9.9631,-6.2163,67737.5742,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,67759.7154,NA,9.41710000000000,9.03360000000000,0.42430000000000,1.79230000000000,1.7923,NA,67750.6027,9.5370,9.1127,0.4243,1.8714,9.0336,2.8645,6.1691,3.9949,67750.6027,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,67768.8730,NA,9.15760000000000,8.20110000000000,0.31040000000000,0.83580000000000,0.8358,NA,67760.1397,9.0437,8.7333,0.3104,1.3680,8.2011,3.0282,5.1729,1.3359,67760.1397,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,67776.5348,NA,7.66180000000000,8.66880000000000,0.33790000000000,1.84280000000000,1.8428,NA,67769.1834,7.6893,7.3514,0.3379,0.5254,8.6688,2.9289,5.7399,0.3749,67769.1834,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,67784.8103,NA,8.27550000000000,8.04670000000000,0.41980000000000,1.61400000000000,1.6140,NA,67776.8727,8.3574,7.9376,0.4198,1.5049,8.0467,2.6909,5.3558,-0.3574,67776.8727,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,67794.6937,NA,9.88340000000000,9.28100000000000,0.32580000000000,1.01160000000000,1.0116,NA,67785.2301,9.7894,9.4636,0.3258,1.1942,9.2810,2.6484,6.6326,-0.9236,67785.2301,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,67802.9213,NA,8.22760000000000,8.92330000000000,0.30820000000000,1.70730000000000,1.7073,NA,67795.0195,8.2100,7.9018,0.3082,0.6858,8.9233,2.5722,6.3511,0.8661,67795.0195,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,67813.9917,NA,11.07040000000000,11.05930000000000,0.30230000000000,1.69620000000000,1.6962,NA,67803.2295,11.0645,10.7622,0.3023,1.3991,11.0593,2.6799,8.3794,-2.8493,67803.2295,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,67822.7581,NA,8.76640000000000,8.66930000000000,0.37960000000000,1.59910000000000,1.5991,NA,67814.2940,8.8437,8.4641,0.3796,1.3939,8.6693,2.5367,6.1326,2.3952,67814.2940,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,67830.4775,NA,7.71940000000000,7.55100000000000,0.31210000000000,1.43070000000000,1.4307,NA,67823.1377,7.6519,7.3398,0.3121,1.2195,7.5510,2.4379,5.1131,1.2927,67823.1377,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,67841.5860,NA,11.10850000000000,11.03090000000000,0.29740000000000,1.35310000000000,1.3531,NA,67830.7896,11.0938,10.7964,0.2974,1.1186,11.0309,2.5215,8.5094,-3.3790,67830.7896,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,67849.4369,NA,7.85090000000000,7.91500000000000,0.29500000000000,1.41720000000000,1.4172,NA,67841.8834,7.8485,7.5535,0.2950,1.0557,7.9150,2.3939,5.5211,3.1788,67841.8834,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,67857.8021,NA,8.36520000000000,8.51300000000000,0.30460000000000,1.56500000000000,1.5650,NA,67849.7319,8.3748,8.0702,0.3046,1.1222,8.5130,2.4859,6.0271,-0.6645,67849.7319,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,67865.3500,NA,7.54790000000000,7.32880000000000,0.31840000000000,1.34590000000000,1.3459,NA,67858.1067,7.5617,7.2433,0.3184,1.2604,7.3288,2.3658,4.9630,1.0460,67858.1067,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,67877.0701,NA,11.72010000000000,10.83030000000000,0.36910000000000,0.45610000000000,0.4561,NA,67865.6684,11.7708,11.4017,0.3691,1.0275,10.8303,2.5023,8.3280,-3.2686,67865.6684,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,67883.6741,NA,6.60400000000000,7.27630000000000,0.39440000000000,1.12840000000000,1.1284,NA,67877.4392,6.6293,6.2349,0.3944,0.0870,7.2763,2.7466,4.5297,4.4945,67877.4392,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,67891.1595,NA,7.48540000000000,7.94960000000000,0.30660000000000,1.59260000000000,1.5926,NA,67884.0685,7.3976,7.0910,0.3066,0.7340,7.9496,2.6116,5.3380,-1.3203,67884.0685,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,67898.4071,NA,7.24760000000000,7.21200000000000,0.31010000000000,1.55700000000000,1.5570,NA,67891.4661,7.2511,6.9410,0.3101,1.2860,7.2120,2.3847,4.8273,0.1856,67891.4661,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,67907.5643,NA,9.15720000000000,9.31040000000000,0.43870000000000,1.71020000000000,1.7102,NA,67898.7172,9.2858,8.8471,0.4387,1.2469,9.3104,2.7662,6.5442,-2.0593,67898.7172,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,67916.0099,NA,8.44560000000000,8.10550000000000,0.49470000000000,1.37010000000000,1.3701,NA,67908.0030,8.5016,8.0069,0.4947,1.2715,8.1055,2.7239,5.3816,1.1803,67908.0030,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,67923.5276,NA,7.51770000000000,7.93440000000000,0.48980000000000,1.78680000000000,1.7868,NA,67916.5046,7.5128,7.0230,0.4898,0.8754,7.9344,2.7681,5.1663,0.5672,67916.5046,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,67931.0471,NA,7.51950000000000,7.69380000000000,0.33810000000000,1.96110000000000,1.9611,NA,67924.0174,7.3678,7.0297,0.3381,1.2970,7.6938,2.8190,4.8748,-0.1810,67924.0174,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,67944.6523,NA,13.60520000000000,13.54020000000000,0.47640000000000,1.89610000000000,1.8961,NA,67931.3852,13.7435,13.2671,0.4764,1.6230,13.5402,3.1092,10.4310,-6.1724,67931.3852,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,67955.0905,NA,10.43820000000000,8.93770000000000,0.32560000000000,0.39560000000000,0.3956,NA,67945.1287,10.2874,9.9618,0.3256,1.4197,8.9377,3.2064,5.7313,4.8058,67945.1287,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,67962.7912,NA,7.70070000000000,9.02960000000000,0.30300000000000,1.72450000000000,1.7245,NA,67955.4161,7.6781,7.3751,0.3030,0.0700,9.0296,3.1480,5.8816,1.2578,67955.4161,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,67974.1483,NA,11.35710000000000,10.13370000000000,0.41290000000000,0.50110000000000,0.5011,NA,67963.0942,11.4670,11.0541,0.4129,1.4215,10.1337,2.9858,7.1479,-2.4556,67963.0942,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,67981.1342,NA,6.98590000000000,7.49540000000000,0.36740000000000,1.01060000000000,1.0106,NA,67974.5612,6.9404,6.5730,0.3674,0.0882,7.4954,2.9967,4.4987,3.9716,67974.5612,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,67988.1049,NA,6.97070000000000,7.76710000000000,0.31810000000000,1.80700000000000,1.8070,NA,67981.5016,6.9214,6.6033,0.3181,0.6432,7.7671,2.7982,4.9689,-0.8267,67981.5016,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,67996.5918,NA,8.48690000000000,7.26780000000000,0.35580000000000,0.58790000000000,0.5879,NA,67988.4230,8.5246,8.1688,0.3558,1.4889,7.2678,2.6573,4.6105,-0.3464,67988.4230,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,68003.4364,NA,6.84460000000000,8.15530000000000,0.35460000000000,1.89860000000000,1.8986,NA,67996.9476,6.8434,6.4888,0.3546,0.2321,8.1553,3.1193,5.0360,0.3693,67996.9476,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,68013.4181,NA,9.98170000000000,9.95740000000000,0.32120000000000,1.87430000000000,1.8743,NA,68003.7910,9.9483,9.6271,0.3212,1.5440,9.9574,3.0304,6.9270,-3.1140,68003.7910,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,68020.5271,NA,7.10900000000000,7.14910000000000,0.31540000000000,1.91440000000000,1.9144,NA,68013.7393,7.1032,6.7878,0.3154,1.5531,7.1491,3.1894,3.9597,2.7992,68013.7393,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,68029.7614,NA,9.23430000000000,7.77790000000000,0.30720000000000,0.45800000000000,0.4580,NA,68020.8425,9.2261,8.9189,0.3072,1.5990,7.7779,2.8489,4.9290,-0.6747,68020.8425,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,68041.4086,NA,11.64720000000000,12.55130000000000,0.38940000000000,1.36210000000000,1.3621,NA,68030.0686,11.7294,11.3400,0.3894,0.1508,12.5513,2.5950,9.9563,-3.3252,68030.0686,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,68048.2594,NA,6.85080000000000,6.74080000000000,0.31370000000000,1.25210000000000,1.2521,NA,68041.7980,6.7751,6.4614,0.3137,0.9727,6.7408,2.2602,4.4806,4.9886,68041.7980,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,68056.9487,NA,8.68930000000000,8.72290000000000,0.32400000000000,1.28570000000000,1.2857,NA,68048.5731,8.6996,8.3756,0.3240,0.9384,8.7229,2.3328,6.3901,-1.9478,68048.5731,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,68064.8056,NA,7.85690000000000,7.72740000000000,0.40900000000000,1.15620000000000,1.1562,NA,68057.2727,7.9419,7.5329,0.4090,0.9617,7.7274,2.2693,5.4581,0.9722,68057.2727,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,68073.0370,NA,8.23140000000000,8.42700000000000,0.45850000000000,1.35180000000000,1.3518,NA,68065.2146,8.2809,7.8224,0.4585,0.7472,8.4270,2.2662,6.1608,-0.4851,68065.2146,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,68086.1168,NA,13.07980000000000,12.78790000000000,0.30130000000000,1.05990000000000,1.0599,NA,68073.4955,12.9226,12.6213,0.3013,0.8933,12.7879,2.4215,10.3664,-4.5070,68073.4955,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,68094.5544,NA,8.43760000000000,8.38740000000000,0.38480000000000,1.00970000000000,1.0097,NA,68086.4181,8.5211,8.1363,0.3848,0.7586,8.3874,2.3734,6.0140,4.5352,68086.4181,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,68105.0604,NA,10.50600000000000,10.54040000000000,0.34830000000000,1.04410000000000,1.0441,NA,68094.9392,10.4695,10.1212,0.3483,0.6249,10.5404,2.5500,7.9904,-2.0193,68094.9392,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,68112.1908,NA,7.13040000000000,7.25060000000000,0.40120000000000,1.16430000000000,1.1643,NA,68105.4087,7.1833,6.7821,0.4012,0.6958,7.2506,2.3490,4.9016,3.2189,68105.4087,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,68119.9392,NA,7.74840000000000,8.22450000000000,0.32390000000000,1.64040000000000,1.6404,NA,68112.5920,7.6711,7.3472,0.3239,0.7631,8.2245,2.8154,5.4091,-1.0412,68112.5920,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,68129.2356,NA,9.29640000000000,8.97500000000000,0.39150000000000,1.31900000000000,1.3190,NA,68120.2631,9.3640,8.9725,0.3915,1.3165,8.9750,2.9170,6.0580,-1.3039,68120.2631,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,68137.9487,NA,8.71310000000000,9.04590000000000,0.34750000000000,1.65180000000000,1.6518,NA,68129.6271,8.6691,8.3216,0.3475,0.9275,9.0459,2.8435,6.2024,0.3181,68129.6271,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,68146.5517,NA,8.60300000000000,8.73930000000000,0.31100000000000,1.78810000000000,1.7881,NA,68138.2962,8.5665,8.2555,0.3110,1.3043,8.7393,2.8983,5.8410,-0.0702,68138.2962,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,68153.7772,NA,7.22550000000000,7.24000000000000,0.31620000000000,1.80260000000000,1.8026,NA,68146.8627,7.2307,6.9145,0.3162,1.4771,7.2400,2.9684,4.2716,1.3265,68146.8627,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,68160.4948,NA,6.71760000000000,6.70360000000000,0.29250000000000,1.78860000000000,1.7886,NA,68154.0934,6.6939,6.4014,0.2925,1.4864,6.7036,2.8627,3.8409,0.5271,68154.0934,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,68167.2678,NA,6.77300000000000,6.79530000000000,0.30760000000000,1.81090000000000,1.8109,NA,68160.7873,6.7881,6.4805,0.3076,1.4961,6.7953,2.9775,3.8178,-0.1014,68160.7873,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,68178.9006,NA,11.63280000000000,11.59660000000000,0.35170000000000,1.77470000000000,1.7747,NA,68167.5754,11.6769,11.3252,0.3517,1.5033,11.5966,2.9840,8.6126,-4.8085,68167.5754,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,68185.9065,NA,7.00590000000000,6.95920000000000,0.31890000000000,1.72800000000000,1.7280,NA,68179.2523,6.9731,6.6542,0.3189,1.4230,6.9592,3.0440,3.9152,4.7177,68179.2523,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,68192.5992,NA,6.69270000000000,6.80360000000000,0.37490000000000,1.83890000000000,1.8389,NA,68186.2254,6.7487,6.3738,0.3749,1.4091,6.8036,2.8736,3.9300,0.1695,68186.2254,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,68199.6210,NA,7.02180000000000,7.16300000000000,0.30310000000000,1.98010000000000,1.9801,NA,68192.9741,6.9500,6.6469,0.3031,1.4640,7.1630,2.8474,4.3156,-0.4143,68192.9741,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,68209.7476,NA,10.12660000000000,10.28280000000000,0.30900000000000,2.13630000000000,2.1363,NA,68199.9241,10.1325,9.8235,0.3090,1.6770,10.2828,3.0929,7.1899,-3.3328,68199.9241,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,68218.1670,NA,8.41940000000000,8.02480000000000,0.45220000000000,1.74170000000000,1.7417,NA,68210.0566,8.5626,8.1104,0.4522,1.8273,8.0248,2.8376,5.1872,2.1077,68210.0566,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,68226.3327,NA,8.16570000000000,7.83900000000000,0.32860000000000,1.41500000000000,1.4150,NA,68218.6192,8.0421,7.7135,0.3286,1.2895,7.8390,2.6796,5.1594,0.7236,68218.6192,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,68233.6487,NA,7.31600000000000,7.16400000000000,0.34570000000000,1.26300000000000,1.2630,NA,68226.6613,7.3331,6.9874,0.3457,1.0864,7.1640,2.5932,4.5708,0.8781,68226.6613,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,68242.6483,NA,8.99960000000000,9.33700000000000,0.35610000000000,1.60040000000000,1.6004,NA,68233.9944,9.0100,8.6539,0.3561,0.9173,9.3370,2.5801,6.7569,-2.0039,68233.9944,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,68250.0807,NA,7.43240000000000,7.28340000000000,0.31270000000000,1.45140000000000,1.4514,NA,68243.0044,7.3890,7.0763,0.3127,1.2443,7.2834,2.4232,4.8602,1.7266,68243.0044,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,68258.4349,NA,8.35420000000000,8.40570000000000,0.35700000000000,1.50290000000000,1.5029,NA,68250.3934,8.3985,8.0415,0.3570,1.1387,8.4057,2.4174,5.9883,-1.0167,68250.3934,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,68265.2777,NA,6.84280000000000,6.38690000000000,0.41740000000000,1.04700000000000,1.0470,NA,68258.7919,6.9032,6.4858,0.4174,1.1459,6.3869,2.3291,4.0578,2.0116,68258.7919,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,68272.0952,NA,6.81750000000000,7.23200000000000,0.29830000000000,1.46150000000000,1.4615,NA,68265.6951,6.6984,6.4001,0.2983,0.6296,7.2320,2.3887,4.8433,-0.3288,68265.6951,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,68282.6918,NA,10.59660000000000,10.57720000000000,0.44580000000000,1.44210000000000,1.4421,NA,68272.3935,10.7441,10.2983,0.4458,1.1632,10.5772,2.5621,8.0151,-3.8788,68272.3935,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,68290.7558,NA,8.06400000000000,8.47090000000000,0.32850000000000,1.84900000000000,1.8490,NA,68283.1376,7.9467,7.6182,0.3285,0.9963,8.4709,2.8457,5.6252,2.2732,68283.1376,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,68298.0971,NA,7.34130000000000,7.28880000000000,0.28870000000000,1.79650000000000,1.7965,NA,68291.0843,7.3015,7.0128,0.2887,1.5205,7.2888,2.7735,4.5153,0.6579,68291.0843,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,68306.7736,NA,8.67650000000000,8.46620000000000,0.31050000000000,1.58620000000000,1.5862,NA,68298.3858,8.6983,8.3878,0.3105,1.5078,8.4662,2.8316,5.6346,-1.1647,68298.3858,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,68313.4343,NA,6.66070000000000,6.72640000000000,0.37540000000000,1.65190000000000,1.6519,NA,68307.0841,6.7256,6.3502,0.3754,1.2757,6.7264,3.1195,3.6069,1.9719,68307.0841,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,68321.1693,NA,7.73500000000000,7.12720000000000,0.39050000000000,1.04410000000000,1.0441,NA,68313.8097,7.7501,7.3596,0.3905,1.2765,7.1272,3.0983,4.0289,-0.4016,68313.8097,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,68327.0935,NA,5.92420000000000,6.90710000000000,0.30770000000000,2.02700000000000,2.0270,NA,68321.5598,5.8414,5.5337,0.3077,0.6536,6.9071,3.1347,3.7724,0.8430,68321.5598,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,68333.7240,NA,6.63050000000000,6.77740000000000,0.31430000000000,2.17390000000000,2.1739,NA,68327.4012,6.6371,6.3228,0.3143,1.7193,6.7774,3.0869,3.6905,-0.9360,68327.4012,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,68345.5323,NA,11.80830000000000,11.49750000000000,0.30110000000000,1.86310000000000,1.8631,NA,68334.0383,11.7951,11.4940,0.3011,1.8596,11.4975,3.0034,8.4941,-4.8604,68334.0383,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,68354.4063,NA,8.87400000000000,8.52110000000000,0.45680000000000,1.51020000000000,1.5102,NA,68345.8334,9.0297,8.5729,0.4568,1.5620,8.5211,2.8721,5.6490,3.2740,68345.8334,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,68361.6515,NA,7.24520000000000,7.45660000000000,0.33110000000000,1.72160000000000,1.7216,NA,68354.8631,7.1195,6.7884,0.3311,1.0534,7.4566,2.8454,4.6112,1.5731,68354.8631,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,68370.0540,NA,8.40250000000000,8.75510000000000,0.32720000000000,2.07420000000000,2.0742,NA,68361.9826,8.3986,8.0714,0.3272,1.3905,8.7551,3.1352,5.6199,-1.6356,68361.9826,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,68376.5852,NA,6.53120000000000,6.36260000000000,0.29920000000000,1.90560000000000,1.9056,NA,68370.3812,6.5032,6.2040,0.2992,1.7470,6.3626,2.8486,3.5140,2.0360,68370.3812,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,68383.0897,NA,6.50450000000000,6.67980000000000,0.33520000000000,2.08090000000000,2.0809,NA,68376.8844,6.5405,6.2053,0.3352,1.6064,6.6798,2.9428,3.7370,-0.1766,68376.8844,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,68390.7174,NA,7.62770000000000,7.47490000000000,0.34680000000000,1.92810000000000,1.9281,NA,68383.4249,7.6393,7.2925,0.3468,1.7457,7.4749,2.9430,4.5319,-0.9344,68383.4249,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,68398.7854,NA,8.06800000000000,7.39120000000000,0.32560000000000,1.25130000000000,1.2513,NA,68391.0642,8.0468,7.7212,0.3256,1.5813,7.3912,3.0430,4.3482,0.2481,68391.0642,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,68410.0456,NA,11.26020000000000,12.24340000000000,0.31090000000000,2.23450000000000,2.2345,NA,68399.1110,11.2455,10.9346,0.3109,0.9257,12.2434,3.4068,8.8366,-4.1966,68399.1110,NA,NA
