Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,TimeInMs,MsBetweenSimulationStart,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsRenderPresentLatency,MsUntilDisplayed,MsPCLatency,CPUStartTimeInMs,MsBetweenAppStart,MsCPUBusy,MsCPUWait,MsGPULatency,MsGPUTime,MsGPUBusy,MsGPUWait,MsAnimationError,AnimationTime,MsAllInputToPhotonLatency,MsClickToPhotonLatency
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,20809.8241,NA,4.80560000000000,4.83730000000000,0.32290000000000,2.05620000000000,2.0562,NA,20805.3409,4.8061,4.4832,0.3229,1.7021,4.8373,3.3672,1.4701,0.5302,20805.3409,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,20814.9195,NA,5.09540000000000,4.98080000000000,0.34450000000000,1.94160000000000,1.9416,NA,20810.1470,5.1170,4.7725,0.3445,1.7333,4.9808,3.3890,1.5918,-0.1747,20810.1470,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,20821.7137,NA,6.79420000000000,7.21670000000000,0.34560000000000,2.36410000000000,2.3641,NA,20815.2640,6.7953,6.4497,0.3456,1.5971,7.2167,3.7339,3.4828,-2.0997,20815.2640,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,20826.7028,NA,4.98910000000000,5.04340000000000,0.33980000000000,2.41840000000000,2.4184,NA,20822.0593,4.9833,4.6435,0.3398,2.0185,5.0434,3.6744,1.3690,1.7519,20822.0593,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,20831.7079,NA,5.00510000000000,4.94470000000000,0.38920000000000,2.35800000000000,2.3580,NA,20827.0426,5.0545,4.6653,0.3892,2.0786,4.9447,3.6467,1.2980,0.0386,20827.0426,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,20837.3265,NA,5.61860000000000,5.63230000000000,0.32750000000000,2.37170000000000,2.3717,NA,20832.0971,5.5569,5.2294,0.3275,1.9688,5.6323,3.6884,1.9439,-0.5778,20832.0971,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,20841.7712,NA,4.44470000000000,4.47570000000000,0.36980000000000,2.40270000000000,2.4027,NA,20837.6540,4.4870,4.1172,0.3698,2.0442,4.4757,3.6540,0.8217,1.0812,20837.6540,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,20846.7806,NA,5.00940000000000,5.08400000000000,0.32490000000000,2.47730000000000,2.4773,NA,20842.1410,4.9645,4.6396,0.3249,2.0329,5.0840,3.9611,1.1229,-0.5970,20842.1410,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,20851.8358,NA,5.05520000000000,5.03590000000000,0.34310000000000,2.45800000000000,2.4580,NA,20847.1055,5.0734,4.7303,0.3431,2.1524,5.0359,3.9117,1.1242,-0.0714,20847.1055,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,20856.7345,NA,4.89870000000000,4.92080000000000,0.34510000000000,2.48010000000000,2.4801,NA,20852.1789,4.9007,4.5556,0.3451,2.1149,4.9208,3.9389,0.9819,0.1526,20852.1789,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,20861.6227,NA,4.88820000000000,4.84550000000000,0.32270000000000,2.43740000000000,2.4374,NA,20857.0796,4.8658,4.5431,0.3227,2.1350,4.8455,3.8804,0.9651,0.0552,20857.0796,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,20872.1648,NA,10.54210000000000,10.98420000000000,0.38730000000000,2.87950000000000,2.8795,NA,20861.9454,10.6067,10.2194,0.3873,2.1147,10.9842,4.5914,6.3928,-6.1184,20861.9454,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,20878.5559,NA,6.39110000000000,6.21040000000000,0.37710000000000,2.69880000000000,2.6988,NA,20872.5521,6.3809,6.0038,0.3771,2.4922,6.2104,4.4146,1.7958,4.3963,20872.5521,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,20884.6511,NA,6.09520000000000,6.28100000000000,0.41140000000000,2.88460000000000,2.8846,NA,20878.9330,6.1295,5.7181,0.4114,2.3217,6.2810,4.3687,1.9123,0.0999,20878.9330,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,20889.8183,NA,5.16720000000000,5.21800000000000,0.29910000000000,2.93540000000000,2.9354,NA,20885.0625,5.0549,4.7558,0.2991,2.4732,5.2180,4.2570,0.9610,0.9115,20885.0625,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,20894.5906,NA,4.77230000000000,4.42270000000000,0.37030000000000,2.58580000000000,2.5858,NA,20890.1174,4.8435,4.4732,0.3703,2.6363,4.4227,3.8429,0.5798,0.6322,20890.1174,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,20900.6732,NA,6.08260000000000,5.92870000000000,0.36540000000000,2.43190000000000,2.4319,NA,20894.9609,6.0777,5.7123,0.3654,2.2155,5.9287,4.0611,1.8676,-1.0852,20894.9609,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,20906.0801,NA,5.40690000000000,5.57810000000000,0.32960000000000,2.60310000000000,2.6031,NA,20901.0386,5.3711,5.0415,0.3296,2.0665,5.5781,3.9223,1.6558,0.4996,20901.0386,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,20911.2057,NA,5.12560000000000,5.04190000000000,0.33240000000000,2.51940000000000,2.5194,NA,20906.4097,5.1284,4.7960,0.3324,2.2735,5.0419,4.0740,0.9679,0.3292,20906.4097,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,20916.1835,NA,4.97780000000000,5.27520000000000,0.30760000000000,2.81680000000000,2.8168,NA,20911.5381,4.9530,4.6454,0.3076,2.1870,5.2752,4.1760,1.0992,-0.1468,20911.5381,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,20921.0263,NA,4.84280000000000,4.88370000000000,0.30430000000000,2.85770000000000,2.8577,NA,20916.4911,4.8395,4.5352,0.3043,2.5092,4.8837,4.1231,0.7606,0.0693,20916.4911,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,20925.8240,NA,4.79770000000000,4.83500000000000,0.33290000000000,2.89500000000000,2.8950,NA,20921.3306,4.8263,4.4934,0.3329,2.5534,4.8350,4.1392,0.6958,0.0045,20921.3306,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,20930.8503,NA,5.02630000000000,5.18740000000000,0.28360000000000,3.05610000000000,3.0561,NA,20926.1569,4.9770,4.6934,0.2836,2.5621,5.1874,4.5705,0.6169,-0.3611,20926.1569,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,20940.4280,NA,9.57770000000000,9.98220000000000,0.31930000000000,3.46060000000000,3.4606,NA,20931.1339,9.6134,9.2941,0.3193,2.7725,9.9822,4.9143,5.0679,-5.0052,20931.1339,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,20946.7998,NA,6.37180000000000,6.34370000000000,0.29290000000000,3.43250000000000,3.4325,NA,20940.7473,6.3454,6.0525,0.2929,3.1413,6.3437,5.2073,1.1364,3.2697,20940.7473,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,20951.8513,NA,5.05150000000000,4.51020000000000,0.35230000000000,2.89120000000000,2.8912,NA,20947.0927,5.1109,4.7586,0.3523,3.1396,4.5102,4.1595,0.3507,1.8352,20947.0927,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,20956.4341,NA,4.58280000000000,4.54470000000000,0.32590000000000,2.85310000000000,2.8531,NA,20952.2036,4.5564,4.2305,0.3259,2.5389,4.5447,4.0293,0.5154,0.5662,20952.2036,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,20961.6157,NA,5.18160000000000,5.16070000000000,0.43120000000000,2.83220000000000,2.8322,NA,20956.7600,5.2869,4.8557,0.4312,2.5272,5.1607,4.1837,0.9770,-0.6043,20956.7600,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,20967.1521,NA,5.53640000000000,5.57480000000000,0.30380000000000,2.87060000000000,2.8706,NA,20962.0469,5.4090,5.1052,0.3038,2.4010,5.5748,4.2959,1.2789,-0.2879,20962.0469,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,20972.1929,NA,5.04080000000000,5.25890000000000,0.39980000000000,3.08870000000000,3.0887,NA,20967.4559,5.1368,4.7370,0.3998,2.5668,5.2589,4.3653,0.8936,0.1501,20967.4559,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,20977.2521,NA,5.05920000000000,5.37430000000000,0.31650000000000,3.40380000000000,3.4038,NA,20972.5927,4.9759,4.6594,0.3165,2.6889,5.3743,4.8442,0.5301,-0.2375,20972.5927,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,20982.2259,NA,4.97380000000000,4.73610000000000,0.39710000000000,3.16610000000000,3.1661,NA,20977.5686,5.0544,4.6573,0.3971,3.0873,4.7361,4.4011,0.3350,0.2398,20977.5686,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,20988.2866,NA,6.06070000000000,5.86170000000000,0.35380000000000,2.96710000000000,2.9671,NA,20982.6230,6.0174,5.6636,0.3538,2.7690,5.8617,4.5106,1.3511,-0.8073,20982.6230,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,20993.5323,NA,5.24570000000000,5.53110000000000,0.32530000000000,3.25250000000000,3.2525,NA,20988.6404,5.2172,4.8919,0.3253,2.6133,5.5311,4.6680,0.8631,0.4863,20988.6404,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,20999.0620,NA,5.52970000000000,5.63770000000000,0.31310000000000,3.36050000000000,3.3605,NA,20993.8576,5.5175,5.2044,0.3131,2.9272,5.6377,4.9167,0.7210,-0.4205,20993.8576,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,21004.4197,NA,5.35770000000000,5.10700000000000,0.38780000000000,3.10980000000000,3.1098,NA,20999.3751,5.4324,5.0446,0.3878,3.0474,5.1070,4.4624,0.6446,0.4105,20999.3751,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,21009.0029,NA,4.58320000000000,4.84050000000000,0.30000000000000,3.36710000000000,3.3671,NA,21004.8075,4.4954,4.1954,0.3000,2.7220,4.8405,4.4812,0.3593,0.5919,21004.8075,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,21014.2812,NA,5.27830000000000,5.34710000000000,0.28550000000000,3.43590000000000,3.4359,NA,21009.3029,5.2638,4.9783,0.2855,3.0671,5.3471,4.7328,0.6143,-0.8517,21009.3029,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,21018.8944,NA,4.61320000000000,4.95420000000000,0.33150000000000,3.77690000000000,3.7769,NA,21014.5667,4.6592,4.3277,0.3315,3.1504,4.9542,4.7120,0.2422,0.3096,21014.5667,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,21023.8051,NA,4.91070000000000,4.65940000000000,0.33970000000000,3.52560000000000,3.5256,NA,21019.2259,4.9189,4.5792,0.3397,3.4454,4.6594,4.4488,0.2106,-0.0002,21019.2259,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,21028.8904,NA,5.08530000000000,4.83480000000000,0.34970000000000,3.27510000000000,3.2751,NA,21024.1448,5.0953,4.7456,0.3497,3.1859,4.8348,4.7201,0.1147,0.0841,21024.1448,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,21034.0008,NA,5.11040000000000,5.74300000000000,0.31510000000000,3.90770000000000,3.9077,NA,21029.2401,5.0758,4.7607,0.3151,2.9254,5.7430,5.2136,0.5294,-0.6477,21029.2401,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,21038.8216,NA,4.82080000000000,4.85580000000000,0.30800000000000,3.94270000000000,3.9427,NA,21034.3159,4.8137,4.5057,0.3080,3.5926,4.8558,4.8558,0.0000,0.2200,21034.3159,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,21043.7325,NA,4.91090000000000,5.25730000000000,0.30370000000000,4.28910000000000,4.2891,NA,21039.1296,4.9066,4.6029,0.3037,3.6347,5.2573,5.2104,0.0469,-0.4436,21039.1296,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,21048.9271,NA,5.19460000000000,4.72010000000000,0.30280000000000,3.81460000000000,3.8146,NA,21044.0362,5.1937,4.8909,0.3028,3.9854,4.7201,4.7201,0.0000,0.1865,21044.0362,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,21053.4531,NA,4.52600000000000,5.02230000000000,0.31180000000000,4.31090000000000,4.3109,NA,21049.2299,4.5350,4.2232,0.3118,3.5118,5.0223,5.0223,0.0000,0.1714,21049.2299,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,21058.4118,NA,4.95870000000000,5.26430000000000,0.30390000000000,4.61650000000000,4.6165,NA,21053.7649,4.9508,4.6469,0.3039,3.9991,5.2643,5.2643,0.0000,-0.7293,21053.7649,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,21063.3332,NA,4.92140000000000,5.17040000000000,0.32270000000000,4.86550000000000,4.8655,NA,21058.7157,4.9402,4.6175,0.3227,4.3126,5.1704,5.1704,0.0000,-0.2196,21058.7157,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,21067.9405,NA,4.60730000000000,5.21400000000000,0.58030000000000,5.47220000000000,5.4722,NA,21063.6559,4.8649,4.2846,0.5803,4.5428,5.2140,5.2140,0.0000,-0.2738,21063.6559,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,21075.6480,NA,7.70750000000000,6.09520000000000,0.32530000000000,3.85990000000000,3.8599,NA,21068.5208,7.4525,7.1272,0.3253,4.8919,6.0952,5.6336,0.4616,-1.2303,21068.5208,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,21080.6896,NA,5.04160000000000,5.43210000000000,0.31120000000000,4.25040000000000,4.2504,NA,21075.9733,5.0275,4.7163,0.3112,3.5346,5.4321,5.4321,0.0000,2.0204,21075.9733,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,21085.7101,NA,5.02050000000000,5.11980000000000,0.32930000000000,4.34970000000000,4.3497,NA,21081.0008,5.0386,4.7093,0.3293,3.9392,5.1198,5.1198,0.0000,-0.0923,21081.0008,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,21090.9427,NA,5.23260000000000,4.91830000000000,0.34030000000000,4.03540000000000,4.0354,NA,21086.0394,5.2436,4.9033,0.3403,4.0204,4.9183,4.9183,0.0000,0.1203,21086.0394,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,21096.5390,NA,5.59630000000000,5.56860000000000,0.29410000000000,4.00770000000000,4.0077,NA,21091.2830,5.5501,5.2560,0.2941,3.6951,5.5686,5.5035,0.0651,-0.3250,21091.2830,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,21101.5617,NA,5.02270000000000,4.82080000000000,0.34310000000000,3.80580000000000,3.8058,NA,21096.8331,5.0717,4.7286,0.3431,3.7136,4.8208,4.8208,0.0000,0.7293,21096.8331,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,21106.6643,NA,5.10260000000000,5.16810000000000,0.31760000000000,3.87130000000000,3.8713,NA,21101.9048,5.0771,4.7595,0.3176,3.4627,5.1681,5.0582,0.1099,-0.0964,21101.9048,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,21111.7525,NA,5.08820000000000,5.50560000000000,0.41460000000000,4.28870000000000,4.2887,NA,21106.9819,5.1852,4.7706,0.4146,3.5537,5.5056,5.4554,0.0502,-0.4285,21106.9819,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,21117.3850,NA,5.63250000000000,4.95620000000000,0.30830000000000,3.61240000000000,3.6124,NA,21112.1671,5.5262,5.2179,0.3083,3.8741,4.9562,4.9562,0.0000,0.2290,21112.1671,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,21122.2522,NA,4.86720000000000,5.08570000000000,0.40850000000000,3.83090000000000,3.8309,NA,21117.6933,4.9674,4.5589,0.4085,3.3041,5.0857,5.0165,0.0692,0.4405,21117.6933,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,21127.0854,NA,4.83320000000000,4.94500000000000,0.31480000000000,3.94270000000000,3.9427,NA,21122.6607,4.7395,4.4247,0.3148,3.4224,4.9450,4.8857,0.0593,0.0224,21122.6607,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,21134.0058,NA,6.92040000000000,6.76340000000000,0.31340000000000,3.78570000000000,3.7857,NA,21127.4002,6.9190,6.6056,0.3134,3.6279,6.7634,5.3274,1.4360,-2.0239,21127.4002,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,21138.8317,NA,4.82590000000000,5.03370000000000,0.35620000000000,3.99350000000000,3.9935,NA,21134.3192,4.8687,4.5125,0.3562,3.4723,5.0337,4.8340,0.1997,1.8853,21134.3192,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,21144.3775,NA,5.54580000000000,5.36140000000000,0.38660000000000,3.80910000000000,3.8091,NA,21139.1879,5.5762,5.1896,0.3866,3.6373,5.3614,5.2358,0.1256,-0.4927,21139.1879,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,21149.3710,NA,4.99350000000000,5.25470000000000,0.31210000000000,4.07030000000000,4.0703,NA,21144.7641,4.9190,4.6069,0.3121,3.4225,5.2547,5.2547,0.0000,0.3215,21144.7641,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,21154.3347,NA,4.96370000000000,4.66800000000000,0.29390000000000,3.77460000000000,3.7746,NA,21149.6831,4.9455,4.6516,0.2939,3.7582,4.6680,4.6680,0.0000,0.2510,21149.6831,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,21159.0102,NA,4.67550000000000,4.61620000000000,0.32610000000000,3.71530000000000,3.7153,NA,21154.6286,4.7077,4.3816,0.3261,3.4807,4.6162,4.6162,0.0000,0.3293,21154.6286,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,21164.0136,NA,5.00340000000000,4.89370000000000,0.32860000000000,3.60560000000000,3.6056,NA,21159.3363,5.0059,4.6773,0.3286,3.3892,4.8937,4.8937,0.0000,-0.1860,21159.3363,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,21168.3015,NA,4.28790000000000,4.63960000000000,0.30190000000000,3.95730000000000,3.9573,NA,21164.3422,4.2612,3.9593,0.3019,3.2770,4.6396,4.6396,0.0000,0.3663,21164.3422,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,21173.6204,NA,5.31890000000000,5.04850000000000,0.32660000000000,3.68690000000000,3.6869,NA,21168.6034,5.3436,5.0170,0.3266,3.6554,5.0485,4.8413,0.2072,-0.7873,21168.6034,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,21178.4702,NA,4.84980000000000,5.46910000000000,0.40890000000000,4.30620000000000,4.3062,NA,21173.9470,4.9321,4.5232,0.4089,3.3603,5.4691,5.4691,0.0000,-0.1255,21173.9470,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,21183.5290,NA,5.05880000000000,5.94720000000000,0.31710000000000,5.19460000000000,5.1946,NA,21178.8791,4.9670,4.6499,0.3171,3.8973,5.9472,5.9472,0.0000,-1.0151,21178.8791,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,21188.9930,NA,5.46400000000000,5.30230000000000,0.35260000000000,5.03290000000000,5.0329,NA,21183.8461,5.4995,5.1469,0.3526,4.8775,5.3023,5.3023,0.0000,-0.3353,21183.8461,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,21194.1684,NA,5.17540000000000,5.26200000000000,0.39440000000000,5.11950000000000,5.1195,NA,21189.3456,5.2172,4.8228,0.3944,4.6803,5.2620,5.2620,0.0000,0.2375,21189.3456,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,21198.8440,NA,4.67560000000000,5.91370000000000,0.60660000000000,6.35760000000000,6.3576,NA,21194.5628,4.8878,4.2812,0.6066,4.7251,5.9137,5.9137,0.0000,-0.6965,21194.5628,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,21204.6868,NA,5.84280000000000,5.27950000000000,0.61570000000000,5.79430000000000,5.7943,NA,21199.4506,5.8519,5.2362,0.6157,5.7510,5.2795,5.2795,0.0000,-0.3917,21199.4506,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,21209.6027,NA,4.91590000000000,5.19260000000000,0.30830000000000,6.07100000000000,6.0710,NA,21205.3025,4.6085,4.3002,0.3083,5.1786,5.1926,5.1926,0.0000,0.6593,21205.3025,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,21214.5064,NA,4.90370000000000,6.07060000000000,0.29660000000000,7.23790000000000,7.2379,NA,21209.9110,4.8920,4.5954,0.2966,5.7627,6.0706,6.0706,0.0000,-1.4621,21209.9110,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,21219.0998,NA,4.59340000000000,5.38050000000000,0.27470000000000,8.02500000000000,8.0250,NA,21214.8030,4.5715,4.2968,0.2747,6.9413,5.3805,5.3805,0.0000,-0.4885,21214.8030,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,21224.7068,NA,5.60700000000000,6.00960000000000,0.34060000000000,8.42760000000000,8.4276,NA,21219.3745,5.6729,5.3323,0.3406,7.7503,6.0096,6.0096,0.0000,-1.4381,21219.3745,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,21230.4399,NA,5.73310000000000,5.33300000000000,0.29710000000000,8.02750000000000,8.0275,NA,21225.0474,5.6896,5.3925,0.2971,8.0870,5.3330,5.3330,0.0000,0.3399,21225.0474,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,21235.3043,NA,4.86440000000000,5.49640000000000,0.29080000000000,8.65950000000000,8.6595,NA,21230.7370,4.8581,4.5673,0.2908,7.7304,5.4964,5.4964,0.0000,0.1932,21230.7370,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,21241.4442,NA,6.13990000000000,6.49260000000000,0.29880000000000,9.01220000000000,9.0122,NA,21235.5951,6.1479,5.8491,0.2988,8.3687,6.4926,6.4926,0.0000,-1.6345,21235.5951,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,21246.3836,NA,4.93940000000000,6.10010000000000,0.26430000000000,10.17290000000000,10.1729,NA,21241.7430,4.9049,4.6406,0.2643,8.7134,6.1001,6.1001,0.0000,0.0478,21241.7430,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,21252.8595,NA,6.47590000000000,6.05280000000000,0.42650000000000,9.74980000000000,9.7498,NA,21246.6479,6.6381,6.2116,0.4265,9.9086,6.0528,6.0528,0.0000,-1.1479,21246.6479,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,21258.7853,NA,5.92580000000000,6.04940000000000,0.31050000000000,9.87340000000000,9.8734,NA,21253.2860,5.8098,5.4993,0.3105,9.3233,6.0494,6.0494,0.0000,0.5887,21253.2860,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,21265.0554,NA,6.27010000000000,5.99000000000000,0.32340000000000,9.59330000000000,9.5933,NA,21259.0958,6.2830,5.9596,0.3234,9.5629,5.9900,5.9900,0.0000,-0.1802,21259.0958,NA,NA
